"","userId","movieId","rating","timestamp","index","bin","check"
"58025",380,122922,5,1493423214,8679,111,380122922
"9071",62,109374,5,1521489662,8354,116,62109374
"45191",298,66297,4,1447517387,6953,103,29866297
"31617",219,1198,4.5,1194685892,899,62,2191198
"24093",167,924,1,1154723239,706,55,167924
"87290",562,61240,5,1368893523,6810,90,56261240
"89476",580,2167,4.5,1167673470,1622,57,5802167
"6570",45,934,3,950724757,715,21,45934
"91782",596,1046,4,1535832744,799,118,5961046
"43153",288,56339,3.5,1216220492,6620,65,28856339
"538",5,344,3,847434802,302,4,5344
"84547",543,1388,5,1377068905,1067,92,5431388
"37747",256,1270,5,1447001868,968,103,2561270
"17194",109,733,3,844079136,592,4,109733
"49071",318,1193,4,1424546885,895,100,3181193
"56499",375,318,5,1225314378,277,67,375318
"93477",599,2671,2.5,1498517984,2006,112,5992671
"82129",520,5956,3,1326610902,4135,83,5205956
"19828",130,165,4,832589546,138,2,130165
"18309",116,1380,4.5,1337200241,1062,85,1161380
"89481",580,2329,4,1167789610,1733,57,5802329
"9325",63,6104,5,1443348557,4206,103,636104
"43944",293,742,2,1044870730,597,37,293742
"1477",15,2762,3,1510571764,2077,114,152762
"1538",15,91529,2,1510571987,7750,114,1591529
"30679",215,2692,4.5,1260908700,2019,73,2152692
"83467",531,590,3,1032961880,508,35,531590
"93238",599,1862,1.5,1498504189,1363,112,5991862
"76982",480,39234,3.5,1179163693,6013,59,48039234
"82238",522,1193,4,1253343369,895,71,5221193
"11188",68,8861,3,1240092920,5317,69,688861
"4301",28,1276,3.5,1234338468,974,68,281276
"63559",414,3978,3,986835824,2963,27,4143978
"91266",591,2712,2,970524881,2035,25,5912712
"38132",261,318,4.5,1404881240,277,96,261318
"61703",408,115210,4,1467371321,8523,107,408115210
"36746",249,6764,3.5,1354108049,4545,88,2496764
"93479",599,2681,2.5,1498515819,2011,112,5992681
"35496",239,5903,5,1221159461,4112,66,2395903
"9092",62,115713,4,1521489156,8532,116,62115713
"69820",448,69784,3,1276341252,7059,75,44869784
"75030",474,27846,3.5,1115049126,5706,48,47427846
"58271",381,2918,4.5,1165975910,2194,57,3812918
"96039",602,347,3,840875998,305,3,602347
"95523",600,2794,2,1237851625,2099,69,6002794
"15926",103,105844,4,1431955066,8267,101,103105844
"50304",325,1676,4,1039399222,1260,36,3251676
"75216",475,1210,5,1498029362,910,112,4751210
"17403",111,4306,3,1516140840,3189,115,1114306
"39748",274,3175,2,1171944108,2391,58,2743175
"21277",140,1845,4,946989913,1355,21,1401845
"16238",105,608,4,1446571800,520,103,105608
"68388",444,231,1,832669130,197,2,444231
"48812",317,356,5,1430364891,314,101,317356
"57883",380,84942,4,1493421497,7520,111,38084942
"72856",469,3201,5,965846425,2409,24,4693201
"93876",599,4487,3.5,1498501306,3310,112,5994487
"54504",357,91529,4.5,1348626808,7750,87,35791529
"43476",291,72998,5,1453051713,7195,104,29172998
"67503",437,247,4,859721635,211,6,437247
"17442",111,5785,5,1516141300,4054,115,1115785
"24192",167,6377,3.5,1154721906,4354,55,1676377
"97074",604,170,3,832080961,142,2,604170
"56074",370,7153,4.5,1159161761,4791,56,3707153
"86646",561,1097,4.5,1491090977,835,111,5611097
"73054",472,91529,5,1345843407,7750,87,47291529
"10537",68,1090,2.5,1240093386,828,69,681090
"85299",555,39,4,978746326,35,26,55539
"2689",19,2150,3,965706276,1607,24,192150
"38757",266,1405,2,945669709,1080,20,2661405
"79043",489,53972,3,1333830639,6501,85,48953972
"12070",74,2692,4,1207501208,2019,64,742692
"67993",438,5669,3.5,1113763737,4007,48,4385669
"33209",226,1753,4,1116040958,1306,49,2261753
"18525",118,1213,5,944924360,913,20,1181213
"16072",104,3746,3,1345204971,2800,86,1043746
"39024",268,2863,4,940181204,2149,20,2682863
"19717",129,1676,5,1167375460,1260,57,1291676
"5338",36,3270,1.5,1100803853,2455,46,363270
"16945",106,5952,5,1467360288,4131,107,1065952
"49556",318,68954,4,1424546827,7022,100,31868954
"70527",449,762,1.5,1053198975,607,38,449762
"12498",79,1242,5,975281904,940,25,791242
"18374",117,105,3,844163693,93,4,117105
"54375",357,4069,2,1348611623,3037,87,3574069
"41323",280,3988,3,1348433918,2972,87,2803988
"28135",195,1213,5,974709608,913,25,1951213
"53657",354,1608,3.5,1200870943,1208,63,3541608
"60021",387,6974,3,1125807841,4661,50,3876974
"67715",438,1591,2.5,1105670833,1193,47,4381591
"68700",448,339,3,1104840673,297,47,448339
"67914",438,4448,4,1105650206,3283,47,4384448
"83326",527,4799,3,1033175173,3506,35,5274799
"97827",606,2875,3,1171405021,2158,58,6062875
"56733",377,3928,3,1340342631,2925,86,3773928
"54492",357,74458,4,1348610036,7241,87,35774458
"6576",45,1033,4,959625102,790,23,451033
"59968",387,6303,3,1094877584,4309,45,3876303
"26963",182,6059,3,1055153334,4192,39,1826059
"46483",305,93270,4.5,1460305716,7818,106,30593270
"65675",422,2908,3,995235719,2189,29,4222908
"43394",290,2732,5,974938371,2052,25,2902732
"74146",474,3793,4.5,1081177383,2832,43,4743793
"46621",305,187593,5,1532877841,9691,118,305187593
"81592",517,918,4,1487957203,700,110,517918
"76346",480,954,4.5,1179179186,734,59,480954
"72450",468,588,3,831400427,506,2,468588
"88866",573,8376,0.5,1186590175,5163,60,5738376
"33320",226,3489,3,1160004655,2604,56,2263489
"79479",494,110,5,1001666439,97,30,494110
"54771",362,1206,5,1530640263,906,117,3621206
"82351",522,60684,5,1325711230,6780,83,52260684
"22306",151,9,4,855947372,8,6,1519
"1123",10,597,3.5,1455357645,514,105,10597
"27629",187,2329,3,1161850457,1733,56,1872329
"2085",18,47491,4,1456859832,6254,105,1847491
"27307",185,5952,4,1044311345,4131,37,1855952
"31318",217,2410,1,955941273,1809,22,2172410
"19285",125,4022,3.5,1474470187,3002,108,1254022
"6563",45,832,4.5,1121724761,645,50,45832
"95441",600,2290,3.5,1237763980,1702,69,6002290
"76416",480,1393,4,1179162473,1072,59,4801393
"45149",298,59022,2.5,1447517223,6712,103,29859022
"8130",57,674,4,965798849,560,24,57674
"4326",28,1729,2.5,1242031770,1294,69,281729
"93577",599,3081,2.5,1498517947,2324,112,5993081
"65392",419,6287,3.5,1350347503,4295,87,4196287
"63931",414,5382,2,1024928648,3830,34,4145382
"8369",57,2354,1,972174599,1755,25,572354
"30274",212,356,3.5,1490114873,314,110,212356
"68935",448,1918,3,1019124750,1398,33,4481918
"1509",15,7254,3.5,1510572802,4842,114,157254
"28360",198,265,5,1034136756,228,35,198265
"58641",382,2881,3.5,1515175134,2164,115,3822881
"97035",603,4802,1,1002403475,3509,30,6034802
"25298",177,4085,3.5,1435534731,3047,101,1774085
"13127",84,248,2,860398847,212,6,84248
"64868",414,96588,3.5,1525558876,7958,116,41496588
"94212",599,6974,2.5,1498516646,4661,112,5996974
"44874",298,5668,0.5,1467489675,4006,107,2985668
"91643",594,3948,4.5,1111976850,2940,48,5943948
"99",1,1517,5,964981107,1153,24,11517
"42256",288,1029,3,978469270,786,26,2881029
"46165",305,4270,4.5,1518858976,3167,115,3054270
"8466",57,3386,3,972173759,2523,25,573386
"70677",452,1097,5,1013395206,835,32,4521097
"17310",111,1682,4,1516156052,1266,115,1111682
"86197",560,1923,4,1469648712,1403,107,5601923
"56019",370,1198,4,1159162040,899,56,3701198
"69760",448,58025,1.5,1262258700,6664,73,44858025
"54550",359,34,2.5,1198112136,32,62,35934
"45780",304,377,3,891173554,334,11,304377
"71783",462,4361,2.5,1370129430,3224,91,4624361
"88747",573,1370,4.5,1187044988,1052,60,5731370
"21140",140,440,4.5,1055093032,383,39,140440
"13096",84,94,4,857653422,83,6,8494
"40883",275,4011,4,1049077681,2992,38,2754011
"31703",219,2302,3,1194681134,1712,62,2192302
"3681",22,2968,3,1268726071,2231,74,222968
"92877",599,597,3,1498523500,514,112,599597
"45474",298,158238,2,1478816375,9268,109,298158238
"12977",83,1206,4,1333169113,906,85,831206
"25432",177,7381,2,1435837126,4915,101,1777381
"45460",298,138036,2,1458649553,8956,105,298138036
"53760",354,5989,4,1200870427,4153,63,3545989
"95490",600,2571,3,1237712912,1938,69,6002571
"5045",33,58,4,939646784,52,19,3358
"52805",346,3448,3,1094645805,2576,45,3463448
"63316",414,3079,3,965742502,2323,24,4143079
"86287",560,4979,4,1469650099,3623,107,5604979
"57008",380,1036,5,1493474088,793,111,3801036
"61616",408,4993,5,1467371723,3633,107,4084993
"75627",477,2065,4,1200948804,1529,63,4772065
"86217",560,2683,3.5,1469654003,2013,107,5602683
"56240",372,861,2,874416032,660,9,372861
"73092",473,48385,3.5,1169351425,6293,57,47348385
"87156",562,2028,3,1368894738,1502,90,5622028
"80238",504,6377,4,1072066484,4354,41,5046377
"520",5,36,4,847435292,33,4,536
"66407",428,590,2,1111623386,508,48,428590
"77303",483,589,4,1178215130,507,59,483589
"57337",380,3889,2,1494613486,2898,111,3803889
"50937",329,1219,2,1523468410,919,116,3291219
"90749",590,1608,3,1258418193,1208,72,5901608
"3407",21,8961,3.5,1441393027,5363,102,218961
"61138",399,2194,5,1167222181,1644,57,3992194
"17240",110,2959,4.5,1175329962,2224,58,1102959
"73438",474,1235,4,1092142721,934,45,4741235
"39769",274,3354,3.5,1173239487,2504,58,2743354
"82542",524,541,5,851609310,474,5,524541
"88456",571,1972,3,966900772,1448,24,5711972
"22534",153,64957,2.5,1525552006,6911,116,15364957
"36646",249,4254,2.5,1415415696,3157,98,2494254
"31505",218,1198,4,1111625101,899,48,2181198
"4463",28,4993,3,1234338192,3633,68,284993
"78091",484,3717,3.5,1342297106,2775,86,4843717
"78460",488,7139,2.5,1112382712,4783,48,4887139
"84312",540,4886,3.5,1179108601,3563,59,5404886
"83670",534,2291,4,1459787997,1703,105,5342291
"78665",489,1517,2,1335696201,1153,85,4891517
"51852",336,509,5,1126182658,444,50,336509
"1775",18,6,4,1460138360,5,105,186
"71343",457,3593,1,993610856,2679,28,4573593
"59168",386,10,3,842610246,9,3,38610
"29498",202,1198,5,974918419,899,25,2021198
"67689",438,1267,5,1105649963,965,47,4381267
"38647",265,3451,4,965317774,2579,24,2653451
"49326",318,7265,3,1507742265,4853,113,3187265
"60660",391,2708,4,1032647342,2032,35,3912708
"45261",298,79702,3,1447516910,7378,103,29879702
"58378",381,6503,3,1167543040,4403,57,3816503
"6913",46,457,5,834787967,398,2,46457
"42226",288,920,3,976139692,702,25,288920
"58254",381,2571,5,1164383856,1938,57,3812571
"22009",144,541,3,1136812939,474,52,144541
"99304",608,4993,4.5,1117407739,3633,49,6084993
"28716",199,1625,2,940372513,1223,20,1991625
"68808",448,1079,5,1019127244,818,33,4481079
"64424",414,34162,3,1216149187,5922,65,41434162
"29523",202,1259,5,974912991,957,25,2021259
"54993",365,8807,2.5,1488333207,5298,110,3658807
"79838",497,96829,5,1429127719,7971,100,49796829
"59965",387,6283,3.5,1094876579,4292,45,3876283
"57514",380,6695,3,1494267967,4512,111,3806695
"96859",603,3257,2,953924781,2442,22,6033257
"76528",480,2701,1.5,1179178697,2028,59,4802701
"33622",227,81845,3.5,1447209888,7449,103,22781845
"68378",444,47,4,832670399,43,2,44447
"51487",332,3033,3,1352673610,2284,88,3323033
"24623",170,420,3,840381051,364,3,170420
"21209",140,1179,3,942843452,883,20,1401179
"99748",610,3699,3.5,1479543101,2757,109,6103699
"48444",313,2478,1,1030558282,1865,34,3132478
"20829",137,3198,3.5,1204863846,2407,63,1373198
"11342",68,53000,4.5,1261623163,6466,73,6853000
"96938",603,3639,4,963176570,2709,23,6033639
"58801",382,89745,4.5,1515161896,7675,115,38289745
"23931",166,1784,3.5,1188774078,1321,61,1661784
"3787",23,175,3,1107162721,147,47,23175
"20216",132,8808,2.5,1164646078,5299,57,1328808
"50798",328,2788,5,1494210627,2093,111,3282788
"71609",462,1147,3.5,1123893742,866,50,4621147
"75902",477,27660,4.5,1200942031,5656,63,47727660
"98192",606,6942,2.5,1244571946,4636,70,6066942
"16203",104,81845,4,1352760302,7449,88,10481845
"54030",356,6708,4,1229140359,4519,67,3566708
"39054",269,784,3,850865522,619,5,269784
"94590",599,48774,4,1498499630,6313,112,59948774
"51189",330,61240,5,1285903837,6810,77,33061240
"57123",380,1917,3,1493420299,1397,111,3801917
"30124",210,89745,4.5,1527266105,7675,117,21089745
"32515",221,6377,4,1119984091,4354,49,2216377
"58026",380,122924,3,1495476114,8680,111,380122924
"54366",357,3578,4.5,1348610220,2670,87,3573578
"66315",427,5015,3.5,1053071021,3646,38,4275015
"20809",137,1927,4.5,1204863712,1406,63,1371927
"65116",416,4306,0.5,1187496641,3189,60,4164306
"23997",166,6377,4.5,1190828655,4354,61,1666377
"40735",275,1784,4,1049076508,1321,38,2751784
"57018",380,1125,4,1494804195,853,111,3801125
"72481",469,318,5,965662055,277,24,469318
"42049",287,3005,0.5,1110230127,2262,48,2873005
"48020",312,16,4,1043177752,15,37,31216
"100596",610,99112,3.5,1493849675,8044,111,61099112
"43531",292,594,3,1360446303,511,89,292594
"4560",28,8970,3,1236313795,5370,68,288970
"90350",587,2054,3,953139965,1521,22,5872054
"55199",366,32587,3,1445546573,5834,103,36632587
"2066",18,36529,4,1455231182,5968,105,1836529
"81199",514,1983,3,1533874678,1459,118,5141983
"60841",393,3578,4,1430505865,2670,101,3933578
"12305",76,1250,3,1439167355,948,102,761250
"68965",448,2046,3,1019125353,1515,33,4482046
"84621",544,1042,5,850688776,797,5,5441042
"19083",122,97306,4,1461562618,7988,106,12297306
"42894",288,4239,3,1020368596,3147,33,2884239
"8192",57,1127,4,965798155,855,24,571127
"35911",244,1573,2,975093266,1180,25,2441573
"6653",45,1784,4,951170165,1321,21,451784
"40913",275,4499,4,1049077005,3319,38,2754499
"38473",264,1320,2.5,1136978338,1008,52,2641320
"2844",19,3039,3,965706092,2290,24,193039
"54312",357,2160,5,1348609771,1615,87,3572160
"5622",40,337,5,832059189,295,2,40337
"86218",560,2692,4,1469648429,2019,107,5602692
"91965",596,27611,4,1535827192,5651,118,59627611
"17156",109,383,3,841109258,340,3,109383
"74181",474,3977,3,1060105760,2962,39,4743977
"17320",111,1911,3.5,1518640865,1392,115,1111911
"94533",599,42946,3,1498525056,6100,112,59942946
"24627",170,500,4,840381051,436,3,170500
"72319",466,6218,4,1439915483,4256,102,4666218
"44420",295,2329,5,1320064983,1733,82,2952329
"34278",232,7438,3,1192670496,4926,61,2327438
"81646",517,1552,1.5,1487957704,1170,110,5171552
"14550",91,3948,2,1112712411,2940,48,913948
"18168",115,553,5,944951378,485,20,115553
"59645",387,2692,4,1094875232,2019,45,3872692
"17700",111,91658,3.5,1516143873,7758,115,11191658
"48040",312,541,5,1043176594,474,37,312541
"7908",52,134130,5,1468051169,8861,107,52134130
"98452",606,55442,4.5,1207232475,6581,64,60655442
"63010",414,2094,2,961514985,1556,23,4142094
"21657",140,33679,3,1166645488,5895,57,14033679
"25270",177,3785,3,1435524543,2824,101,1773785
"53441",352,97938,4,1493932034,8008,111,35297938
"15146",97,4367,4,1043383075,3226,37,974367
"1590",16,912,3.5,1377476810,694,92,16912
"1892",18,1580,3.5,1455748435,1182,105,181580
"34316",232,8835,3,1218167084,5310,65,2328835
"51400",332,1097,3.5,1352672174,835,88,3321097
"85564",555,2018,5,978749054,1492,26,5552018
"82565",524,839,3,852404821,651,5,524839
"18680",119,96079,3.5,1436122207,7937,102,11996079
"21435",140,4022,4,993208171,3002,28,1404022
"17283",111,597,4,1516154072,514,115,111597
"79635",495,8533,5,1458636586,5217,105,4958533
"95623",600,3996,2,1237759090,2979,69,6003996
"54422",357,6942,4.5,1348610655,4636,87,3576942
"93516",599,2810,2.5,1498518640,2114,112,5992810
"58517",381,53972,4,1187320073,6501,60,38153972
"88303",570,1216,3.5,1181554558,916,59,5701216
"10671",68,1894,4,1261623746,1382,73,681894
"63628",414,4161,3,997709153,3097,29,4144161
"1175",10,33145,3,1455398153,5863,105,1033145
"4937",32,26,4,856736347,25,6,3226
"40197",274,8983,3.5,1171492161,5379,58,2748983
"45390",298,106100,2.5,1447518183,8272,103,298106100
"74452",474,5464,3,1046875127,3885,37,4745464
"11780",72,593,4.5,1217324766,510,65,72593
"30251",211,69481,4,1350912713,7043,87,21169481
"43303",290,1252,5,974937943,950,25,2901252
"51829",335,1673,3.5,1261541289,1257,73,3351673
"86876",561,5956,3,1491095137,4135,111,5615956
"52729",346,353,3,1094651676,311,45,346353
"52887",347,34,4,847645761,32,4,34734
"19635",127,1947,4,1263527174,1423,73,1271947
"34016",232,2628,4,1218164799,1978,65,2322628
"67795",438,2723,2,1105667305,2043,47,4382723
"42176",288,474,3,978465565,412,26,288474
"70220",448,110102,3.5,1426353299,8377,100,448110102
"47198",307,3623,2,1189456275,2696,61,3073623
"81277",514,3160,4,1536456268,2380,118,5143160
"6340",43,168,5,848994102,140,4,43168
"23412",160,1610,3,971115082,1210,25,1601610
"46204",305,6711,3,1460225561,4522,106,3056711
"32511",221,5945,4.5,1111177808,4127,48,2215945
"57044",380,1256,4,1494804191,954,111,3801256
"10701",68,2081,5,1158532733,1544,56,682081
"53356",352,51540,4.5,1493674376,6411,111,35251540
"69863",448,77561,3,1308502687,7307,80,44877561
"36196",247,919,4,1467661173,701,107,247919
"70237",448,111743,3.5,1436040172,8419,102,448111743
"41134",279,5952,5,1506394321,4131,113,2795952
"20007",132,1196,2,1157922624,897,56,1321196
"7681",51,4054,2,1230930087,3026,68,514054
"89796",582,2571,5,1446792623,1938,103,5822571
"9141",62,171763,4,1523048763,9503,116,62171763
"33035",225,2858,3,949111140,2144,21,2252858
"13441",86,4226,4.5,1344082569,3136,86,864226
"44538",298,16,4,1447597782,15,103,29816
"1227",10,88163,4,1455357504,7629,105,1088163
"44699",298,2716,3,1447584577,2037,103,2982716
"15862",103,65802,2.5,1431955821,6943,101,10365802
"20361",135,329,2,1009691746,287,31,135329
"25577",177,52973,3.5,1435524821,6464,101,17752973
"32574",221,27912,4.5,1121365413,5718,49,22127912
"1702",17,1198,4.5,1305696619,899,80,171198
"79147",490,2692,4,1328358466,2019,84,4902692
"46897",307,1088,3,1186162146,826,60,3071088
"92518",597,2504,3,940420270,1884,20,5972504
"76520",480,2640,2.5,1179177858,1985,59,4802640
"11360",68,54286,4,1208743372,6517,64,6854286
"3086",20,3159,5,1054038115,2379,38,203159
"2364",19,440,3,965706114,383,24,19440
"20081",132,2729,3,1329983732,2049,84,1322729
"35030",234,2140,4,1004409646,1597,30,2342140
"77560",483,3409,2.5,1215897462,2544,65,4833409
"33781",230,1347,1,1196304165,1034,62,2301347
"78673",489,1617,4.5,1332772334,1217,84,4891617
"54577",359,1277,4,1192499629,975,61,3591277
"31733",219,2808,1,1195944733,2113,62,2192808
"68539",446,342,3,843839593,300,4,446342
"97608",606,1306,3.5,1171327916,1003,58,6061306
"58725",382,36519,3.5,1515172717,5965,115,38236519
"76919",480,31221,1,1179165954,5753,59,48031221
"48189",312,3742,5,1043177284,2796,37,3123742
"10231",66,4499,4,1093747840,3319,45,664499
"49032",318,608,4,1414694177,520,98,318608
"70378",448,134393,4,1468095409,8872,107,448134393
"6244",42,3693,1,996260841,2751,29,423693
"48767",316,2683,3,1111493414,2013,48,3162683
"43990",294,293,3,966597447,254,24,294293
"93795",599,4036,2.5,1498514280,3014,112,5994036
"92643",599,29,3.5,1498500987,28,112,59929
"38640",265,3196,4,965316395,2405,24,2653196
"387",4,1259,4,964538728,957,24,41259
"17503",111,8969,3,1516141389,5369,115,1118969
"71213",455,253,3,836435957,217,2,455253
"69844",448,73017,4,1310216014,7197,81,44873017
"69216",448,3591,2,1019138595,2677,33,4483591
"36105",246,44191,5,1354124472,6134,88,24644191
"79707",495,87869,4,1458636105,7620,105,49587869
"28795",199,3037,4,946523712,2288,21,1993037
"24443",169,2795,4.5,1059428155,2100,39,1692795
"31508",218,1307,4,1111625106,1004,48,2181307
"81683",517,2067,3,1487957282,1531,110,5172067
"68412",444,586,3,839311847,504,3,444586
"100283",610,55553,3,1493848338,6585,111,61055553
"73286",474,902,3.5,1053021014,684,38,474902
"24908",177,39,4,1435890554,35,101,17739
"77338",483,1029,2,1181496771,786,59,4831029
"49856",318,176371,4.5,1517345856,9586,115,318176371
"10595",68,1407,2.5,1158532360,1082,56,681407
"62307",414,18,3,961682128,17,23,41418
"1057",8,367,3,839463564,325,3,8367
"64425",414,34319,3.5,1153752772,5927,55,41434319
"67276",434,41566,2,1270602530,6058,74,43441566
"58630",382,2353,3.5,1515172307,1754,115,3822353
"66661",428,8985,3,1111525672,5381,48,4288985
"34396",232,33166,4.5,1183000329,5869,60,23233166
"11220",68,30749,3.5,1526948322,5721,117,6830749
"78095",484,3825,3.5,1342365814,2855,86,4843825
"29967",207,1347,4,1258547990,1034,72,2071347
"76623",480,3858,4,1179164398,2880,59,4803858
"29394",202,161,4,974924911,134,25,202161
"20220",132,8969,4,1157924870,5369,56,1328969
"27431",186,2208,5,1031080578,1654,35,1862208
"57716",380,45499,4,1493419967,6192,111,38045499
"79840",497,111362,2,1429191471,8407,100,497111362
"75120",474,44694,3.5,1181348114,6154,59,47444694
"26650",182,3617,2,1055155472,2692,39,1823617
"20604",135,4467,4,1009693317,3297,31,1354467
"28467",198,2232,2,1034138079,1661,35,1982232
"90632",590,942,4,1258426669,722,72,590942
"2910",19,3466,2,965704331,2587,24,193466
"71524",461,527,3.5,1505935217,461,113,461527
"58611",382,1517,3.5,1515162287,1153,115,3821517
"27664",187,4450,4,1161954740,3285,56,1874450
"10801",68,2716,2,1158531017,2037,56,682716
"40945",275,5325,3,1049077440,3801,38,2755325
"93622",599,3265,4,1498498587,2450,112,5993265
"63131",414,2421,2,961516318,1820,23,4142421
"67089",434,95,2,1270606732,84,74,43495
"61887",410,1125,4,990910063,853,28,4101125
"29575",202,1610,4,974918588,1210,25,2021610
"3942",24,2571,4,1458941533,1938,105,242571
"78390",488,910,5,1112382266,692,48,488910
"98544",607,1249,4,964743878,947,24,6071249
"66151",425,6979,4,1114173488,4664,48,4256979
"31396",217,2871,3,955942113,2155,22,2172871
"34627",232,56367,4.5,1206992376,6621,64,23256367
"31381",217,2779,3,955944164,2088,22,2172779
"84638",545,2605,5,1240358470,1961,69,5452605
"13084",84,21,4,858772111,20,6,8421
"38022",260,1500,4.5,1109408309,1145,48,2601500
"56520",375,2431,4.5,1225230747,1829,67,3752431
"82367",522,71535,4,1258778547,7137,72,52271535
"56525",375,2805,4,1225230886,2110,67,3752805
"65949",425,608,2.5,1085477324,520,44,425608
"39130",271,3701,3,1234302548,2759,68,2713701
"19415",125,79592,4,1474570484,7374,108,12579592
"5251",34,6387,4.5,1166463791,4362,57,346387
"28113",195,553,4,974706168,485,25,195553
"92634",599,16,3,1498523389,15,112,59916
"24552",169,6345,5,1059427702,4338,39,1696345
"58319",381,4232,3.5,1168665955,3140,57,3814232
"34062",232,3979,2.5,1206994475,2964,64,2323979
"16986",107,165,3,832003678,138,2,107165
"43996",294,317,2,966596327,276,24,294317
"69560",448,6957,4,1229376515,4648,67,4486957
"22399",152,61132,3,1450867836,6805,104,15261132
"55844",368,3841,3,975830276,2869,25,3683841
"27128",184,3793,3.5,1537094351,2832,118,1843793
"72276",465,3702,4,959895677,2760,23,4653702
"58513",381,53460,4,1200824247,6487,63,38153460
"27835",188,3061,4,962560181,2307,23,1883061
"29307",201,1127,4,941211442,855,20,2011127
"6049",42,1552,3,996221045,1170,29,421552
"59229",386,608,4,842613831,520,3,386608
"88847",573,6373,4.5,1186590106,4350,60,5736373
"63330",414,3127,2,975941018,2358,25,4143127
"90223",586,122900,4.5,1529899562,8671,117,586122900
"48332",313,1249,4,1030476169,947,34,3131249
"81889",517,88810,2.5,1488398191,7647,110,51788810
"38919",268,719,3,940182766,584,20,268719
"29556",202,1376,4,974918797,1058,25,2021376
"69949",448,86880,1.5,1333998916,7590,85,44886880
"86860",561,5152,4,1491095570,3719,111,5615152
"21380",140,3257,3,967049135,2442,24,1403257
"61212",401,1907,3.5,1510455626,1389,114,4011907
"2725",19,2359,4,965706337,1760,24,192359
"53716",354,2997,3.5,1200870179,2257,63,3542997
"90506",589,586,3,856046112,504,6,589586
"28611",199,514,2,1023655015,449,33,199514
"66296",427,2076,4,1053071620,1540,38,4272076
"2356",19,414,2,965706886,358,24,19414
"40142",274,7449,2.5,1172030661,4933,58,2747449
"4313",28,1584,3.5,1242290563,1186,69,281584
"38779",266,1911,1,948586121,1392,21,2661911
"28306",196,142488,5,1460954012,9053,106,196142488
"12353",76,40815,3,1439165812,6045,102,7640815
"46366",305,63859,3,1518198737,6886,115,30563859
"21143",140,458,3,942842894,399,20,140458
"85373",555,589,5,978841345,507,26,555589
"5026",32,1409,4,856736477,1084,6,321409
"81409",514,74754,1,1533946916,7260,118,51474754
"97534",606,1089,5,1171327143,827,58,6061089
"76244",480,95,1,1179177869,84,59,48095
"81785",517,6550,0.5,1488398440,4428,110,5176550
"23188",159,31685,3,1508641088,5780,114,15931685
"33425",226,5991,3.5,1096419885,4155,45,2265991
"97947",606,4007,4,1171407480,2988,58,6064007
"60037",387,7102,3,1094940710,4762,45,3877102
"44922",298,6548,1.5,1447598757,4426,103,2986548
"99340",608,5630,4.5,1117162452,3986,49,6085630
"52498",342,2770,2,1042821919,2083,36,3422770
"77963",484,203,4,1342366016,171,86,484203
"52442",341,74458,5,1440871964,7241,102,34174458
"17593",111,58559,4,1516140842,6693,115,11158559
"99061",608,2548,2,1117415843,1919,49,6082548
"54239",357,1246,5,1348612240,944,87,3571246
"57935",380,96079,2,1494708639,7937,111,38096079
"100241",610,52328,4,1479542085,6441,109,61052328
"3670",22,1042,3,1268726053,797,74,221042
"50901",328,91529,1,1494211628,7750,111,32891529
"16504",105,8033,4,1446574118,5082,103,1058033
"56626",376,3256,4.5,1364958462,2441,90,3763256
"41744",284,104,5,832695327,92,2,284104
"91728",594,31433,4.5,1129084042,5767,51,59431433
"79521",495,736,3.5,1458636131,594,105,495736
"29951",206,661,5,850763402,551,5,206661
"71481",460,7143,5,1359178253,4786,89,4607143
"56851",379,165,2,847397247,138,4,379165
"53705",354,2710,3,1200870401,2034,63,3542710
"36002",246,1304,4,1354134458,1001,88,2461304
"70810",452,3704,5,1019580965,2762,33,4523704
"51490",332,3108,3.5,1352670963,2348,88,3323108
"30412",212,79702,4.5,1490115491,7378,110,21279702
"2293",19,87,2,965708059,78,24,1987
"46945",307,1325,0.5,1186084968,1013,60,3071325
"65282",418,98809,4,1461868084,8035,106,41898809
"67047",432,81788,4,1315244362,7444,82,43281788
"73010",471,6377,4,1496671863,4354,112,4716377
"22167",147,1396,4,1203267732,1075,63,1471396
"89329",580,110,4.5,1167789859,97,57,580110
"11851",73,8361,3,1464275283,5151,106,738361
"33095",226,377,2.5,1159219424,334,56,226377
"45517",300,8950,3,1425352209,5355,100,3008950
"89726",580,44191,4.5,1167673983,6134,57,58044191
"15398",100,2291,4,1100184833,1703,46,1002291
"80057",502,2300,5,1111757731,1710,48,5022300
"24654",171,290,5,866905820,251,7,171290
"63223",414,2759,3,961436657,2075,23,4142759
"54558",359,527,4.5,1198112043,461,62,359527
"15191",98,46578,5,1532458168,6225,117,9846578
"68034",438,6322,4,1105665747,4320,47,4386322
"83184",527,588,5,1033175105,506,35,527588
"6723",45,2710,4,1007994972,2034,31,452710
"49502",318,58998,3,1325866776,6708,83,31858998
"67207",434,3107,3.5,1270602424,2347,74,4343107
"85327",555,314,4,978840250,273,26,555314
"40823",275,3089,4,1049078271,2330,38,2753089
"76063",479,454,4,1039362072,395,36,479454
"17400",111,4262,2,1516154010,3162,115,1114262
"68042",438,6503,0.5,1105654319,4403,47,4386503
"26339",182,1500,2,1054779640,1145,38,1821500
"36162",246,89745,4,1354124276,7675,88,24689745
"41684",282,59315,3.5,1514068384,6726,114,28259315
