userId,movieId,rating,timestamp,index,bin,check
146,830,4,1312507715,644,81,146830
146,880,2,1312507794,668,81,146880
146,1367,3,1312508157,1051,81,1461367
146,1411,3,1312507759,1085,81,1461411
146,1882,0.5,1312507725,1372,81,1461882
146,2018,3.5,1312507741,1492,81,1462018
146,2085,4,1312508159,1548,81,1462085
146,2124,3.5,1312509085,1584,81,1462124
146,2338,2,1312507874,1742,81,1462338
146,2688,4,1312507779,2016,81,1462688
146,2805,2.5,1312507835,2110,81,1462805
146,3257,2,1312507785,2442,81,1463257
146,3499,4,1312507689,2610,81,1463499
146,3534,3,1312508283,2636,81,1463534
146,3686,4,1312507921,2744,81,1463686
146,3868,3,1312507737,2887,81,1463868
146,3991,2.5,1312508163,2975,81,1463991
146,5810,3.5,1312508869,4068,81,1465810
146,6383,1.5,1312508230,4359,81,1466383
146,6953,3,1312508255,4646,81,1466953
146,7293,4.5,1312508838,4858,81,1467293
146,7444,3,1312508196,4930,81,1467444
146,30803,5,1312508745,5723,81,14630803
146,35836,3,1312508789,5955,81,14635836
146,47610,4,1312507869,6259,81,14647610
146,51662,3,1312508753,6416,81,14651662
146,58803,3.5,1312508251,6697,81,14658803
147,5,4.5,1203267700,4,63,1475
147,151,1.5,1203267713,124,63,147151
147,163,4.5,1203267696,136,63,147163
147,168,0.5,1203267725,140,63,147168
147,186,1.5,1203267726,157,63,147186
147,225,5,1203267698,192,63,147225
147,315,2,1203267735,274,63,147315
147,342,1.5,1203267731,300,63,147342
147,466,4,1203267705,404,63,147466
147,543,2.5,1203267733,476,63,147543
147,552,4.5,1203267737,484,63,147552
147,555,4.5,1203267711,486,63,147555
147,596,3,1203267730,513,63,147596
147,1234,4.5,1203267710,933,63,1471234
147,1376,5,1203267736,1058,63,1471376
147,1396,4,1203267732,1075,63,1471396
147,1639,5,1203267694,1230,63,1471639
147,2302,2.5,1203267708,1712,63,1472302
147,2395,2.5,1203267729,1795,63,1472395
147,2699,4.5,1203267692,2026,63,1472699
148,356,4,1482548476,314,109,148356
148,1197,3,1482548478,898,109,1481197
148,4308,4,1482548613,3191,109,1484308
148,4886,3,1482548505,3563,109,1484886
148,4896,4,1482548717,3569,109,1484896
148,4993,3,1482548771,3633,109,1484993
148,5618,3,1482548682,3979,109,1485618
148,5816,4,1482548755,4070,109,1485816
148,5952,3,1482548769,4131,109,1485952
148,6377,3,1482548514,4354,109,1486377
148,7153,3,1482548769,4791,109,1487153
148,8368,4,1482548676,5156,109,1488368
148,30816,5,1482548570,5726,109,14830816
148,31658,4,1482548683,5777,109,14831658
148,40629,5,1482548578,6041,109,14840629
148,40815,4,1482548512,6045,109,14840815
148,44191,4,1482550089,6134,109,14844191
148,50872,3,1482548504,6388,109,14850872
148,54001,4,1482548674,6505,109,14854001
148,60069,4.5,1482548484,6755,109,14860069
148,68954,4,1482548482,7022,109,14868954
148,69757,3.5,1482548519,7058,109,14869757
148,69844,4,1482548500,7061,109,14869844
148,72998,4,1482548525,7195,109,14872998
148,76093,3,1482548702,7285,109,14876093
148,79091,3.5,1482548714,7354,109,14879091
148,79132,1.5,1482548463,7355,109,14879132
148,79702,4,1482548751,7378,109,14879702
148,81834,4,1482548498,7448,109,14881834
148,81847,4.5,1482549236,7450,109,14881847
148,88125,4,1482548673,7626,109,14888125
148,89745,4,1482548710,7675,109,14889745
148,98243,4.5,1482548883,8021,109,14898243
148,98491,5,1482548665,8025,109,14898491
148,99149,3,1482548617,8050,109,14899149
148,108932,4,1482548720,8339,109,148108932
148,110102,4,1482548669,8377,109,148110102
148,112175,2.5,1482548721,8433,109,148112175
148,112852,3.5,1482548700,8457,109,148112852
148,115617,3.5,1482548495,8528,109,148115617
148,116797,4.5,1482550073,8551,109,148116797
148,122882,4,1482548529,8663,109,148122882
148,122886,3.5,1482548686,8665,109,148122886
148,122920,3.5,1482548707,8678,109,148122920
148,134853,4,1482548516,8882,109,148134853
148,152081,4,1482548452,9205,109,148152081
148,157296,3,1482548671,9256,109,148157296
148,160718,4.5,1482548446,9322,109,148160718
149,2,1,902084874,1,13,1492
149,32,4,902085272,31,13,14932
149,172,3,902085141,144,13,149172
149,173,2,902085111,145,13,149173
149,196,3,902085002,166,13,149196
149,260,4,902084798,224,13,149260
149,316,4,902084966,275,13,149316
149,329,1,902085002,287,13,149329
149,379,2,902085111,336,13,149379
149,405,1,902085168,350,13,149405
149,442,3,902085002,385,13,149442
149,480,3,902084966,418,13,149480
149,519,2,902085168,454,13,149519
149,541,4,902085272,474,13,149541
149,589,3,902084874,507,13,149589
149,610,5,902085002,522,13,149610
149,737,2,902085168,595,13,149737
149,741,4,902084966,596,13,149741
149,750,5,902084716,602,13,149750
149,780,3,902084966,615,13,149780
149,788,4,902085033,622,13,149788
149,849,1,902085141,656,13,149849
149,924,2,902084798,706,13,149924
149,1037,3,902085141,794,13,1491037
149,1097,4,902084874,835,13,1491097
149,1127,3,902084909,855,13,1491127
149,1129,2,902084874,857,13,1491129
149,1196,2,902084798,897,13,1491196
149,1200,3,902084798,901,13,1491200
149,1206,3,902084874,906,13,1491206
149,1210,4,902084798,910,13,1491210
149,1214,5,902084716,914,13,1491214
149,1240,4,902084798,938,13,1491240
149,1253,5,902084874,951,13,1491253
149,1270,2,902084836,968,13,1491270
149,1274,1,902084874,972,13,1491274
149,1334,4,902085141,1022,13,1491334
149,1356,4,902084874,1043,13,1491356
149,1371,1,902085111,1053,13,1491371
149,1372,1,902084966,1054,13,1491372
149,1374,3,902084716,1056,13,1491374
149,1375,2,902084966,1057,13,1491375
149,1391,4,902085078,1070,13,1491391
149,1527,4,902084909,1157,13,1491527
149,1544,1,902085078,1163,13,1491544
149,1580,2,902084716,1182,13,1491580
149,1584,3,902084716,1186,13,1491584
149,1676,5,902084966,1260,13,1491676
149,1831,3,902085033,1345,13,1491831
149,1882,1,902085188,1372,13,1491882
149,1965,2,902084798,1441,13,1491965
149,2011,2,902084836,1485,13,1492011
149,2012,2,902084836,1486,13,1492012
149,2021,1,902085002,1495,13,1492021
149,2034,1,902085188,1505,13,1492034
149,2038,1,902084966,1509,13,1492038
149,2091,1,902085002,1553,13,1492091
149,2094,3,902084966,1556,13,1492094
150,3,3,854203124,2,5,1503
150,5,3,854203124,4,5,1505
150,6,4,854203123,5,5,1506
150,7,3,854203124,6,5,1507
150,25,4,854203072,24,5,15025
150,32,5,854203071,31,5,15032
150,36,4,854203123,33,5,15036
150,52,4,854203163,47,5,15052
150,58,3,854203163,52,5,15058
150,62,3,854203072,55,5,15062
150,79,3,854203229,71,5,15079
150,95,3,854203072,84,5,15095
150,141,5,854203072,116,5,150141
150,376,3,854203124,333,5,150376
150,494,3,854203124,431,5,150494
150,608,4,854203123,520,5,150608
150,628,3,854203229,533,5,150628
150,648,4,854203072,546,5,150648
150,653,3,854203163,549,5,150653
150,733,4,854203123,592,5,150733
150,780,4,854203071,615,5,150780
150,784,3,854203163,619,5,150784
150,786,3,854203163,621,5,150786
150,805,4,854203230,633,5,150805
150,1073,3,854203163,815,5,1501073
150,1356,5,854203229,1043,5,1501356
151,1,5,855947195,0,6,1511
151,3,3,855947242,2,6,1513
151,9,4,855947372,8,6,1519
151,12,3,855947434,11,6,15112
151,62,4,855947196,55,6,15162
151,75,3,855948083,67,6,15175
151,92,1,855948256,81,6,15192
151,95,4,855947196,84,6,15195
151,102,4,855947740,90,6,151102
151,104,5,855947306,92,6,151104
151,107,3,855947372,95,6,151107
151,135,3,855947338,113,6,151135
151,141,3,855947195,116,6,151141
151,216,4,855948920,184,6,151216
151,562,3,855948120,489,6,151562
151,609,4,855947434,521,6,151609
151,631,4,855947672,534,6,151631
151,634,2,855948155,537,6,151634
151,648,3,855947196,546,6,151648
151,656,3,855947672,550,6,151656
151,661,3,855947338,551,6,151661
151,673,4,855947672,559,6,151673
151,710,3,855947696,579,6,151710
151,719,4,855947372,584,6,151719
151,724,3,855947434,587,6,151724
151,736,4,855947195,594,6,151736
151,742,3,855947773,597,6,151742
151,743,4,855947372,598,6,151743
151,747,4,855948083,600,6,151747
151,761,1,855947434,606,6,151761
151,765,4,855947597,609,6,151765
151,780,3,855947195,615,6,151780
151,784,3,855947306,619,6,151784
151,785,4,855947696,620,6,151785
151,786,4,855947242,621,6,151786
151,788,5,855947306,622,6,151788
151,799,4,855947964,627,6,151799
151,802,5,855947372,630,6,151802
151,810,3,855947867,637,6,151810
151,813,4,855948256,638,6,151813
151,828,2,855948083,642,6,151828
151,837,4,855947773,649,6,151837
151,840,4,855948083,652,6,151840
151,842,3,855948120,654,6,151842
151,852,4,855947434,658,6,151852
151,879,4,855947964,667,6,151879
151,880,3,855948042,668,6,151880
151,885,3,855948155,671,6,151885
151,1047,4,855947597,800,6,1511047
151,1073,4,855947242,815,6,1511073
151,1265,5,855948791,963,6,1511265
151,1359,4,855947643,1046,6,1511359
151,1367,3,855947672,1051,6,1511367
151,1390,3,855947773,1069,6,1511390
151,1393,2,855947578,1072,6,1511393
151,1405,5,855947849,1080,6,1511405
151,1409,4,855947773,1084,6,1511409
151,1429,4,855948013,1099,6,1511429
151,1432,4,855948013,1102,6,1511432
152,47,5,1450867741,43,104,15247
152,50,4.5,1450572430,46,104,15250
152,111,5,1450867646,98,104,152111
152,260,3,1450867564,224,104,152260
152,296,4.5,1450572451,257,104,152296
152,318,3.5,1450572432,277,104,152318
152,527,4.5,1450572434,461,104,152527
152,541,4,1450867576,474,104,152541
152,593,4.5,1450572448,510,104,152593
152,608,4,1450867584,520,104,152608
152,750,5,1450572506,602,104,152750
152,858,5,1450572429,659,104,152858
152,904,4,1450572466,686,104,152904
152,908,4,1450572513,690,104,152908
152,1136,3.5,1450572527,862,104,1521136
152,1193,4.5,1450572437,895,104,1521193
152,1198,3.5,1450572456,899,104,1521198
152,1203,5,1450572515,904,104,1521203
152,1207,4.5,1450572522,907,104,1521207
152,1213,4,1450572454,913,104,1521213
152,1221,4,1450572436,921,104,1521221
152,1234,4,1450572533,933,104,1521234
152,2329,5,1450572468,1733,104,1522329
152,2571,4,1450572453,1938,104,1522571
152,2858,4,1450572531,2144,104,1522858
152,2959,5,1450572450,2224,104,1522959
152,6016,4.5,1450572447,4170,104,1526016
152,7156,4.5,1450867724,4794,104,1527156
152,7361,5,1450867691,4900,104,1527361
152,27773,4.5,1450867688,5682,104,15227773
152,44555,4,1450867572,6148,104,15244555
152,48516,3.5,1450867566,6298,104,15248516
152,57669,4,1450867797,6659,104,15257669
152,58559,4,1450572509,6693,104,15258559
152,60074,2.5,1450867827,6757,104,15260074
152,60950,3.5,1450867890,6797,104,15260950
152,61132,3,1450867836,6805,104,15261132
152,61323,4,1450867814,6819,104,15261323
152,63876,3.5,1450867867,6887,104,15263876
152,64620,4,1450867893,6906,104,15264620
152,64716,4,1450867899,6909,104,15264716
152,64839,4.5,1450867808,6910,104,15264839
152,69481,5,1450867817,7043,104,15269481
152,72011,4,1450867832,7154,104,15272011
152,72226,4.5,1450867852,7163,104,15272226
152,72378,2,1450867865,7168,104,15272378
152,73321,3.5,1450867885,7207,104,15273321
152,77455,4,1450867906,7306,104,15277455
152,79132,3.5,1450572524,7355,104,15279132
152,79702,3.5,1450867823,7378,104,15279702
152,80489,3.5,1450867879,7398,104,15280489
152,85414,3,1450867595,7545,104,15285414
152,85774,4.5,1450867668,7549,104,15285774
152,86504,4.5,1450867648,7577,104,15286504
152,86781,4,1450867644,7584,104,15286781
152,88129,4,1450867829,7627,104,15288129
152,89492,4,1450867862,7670,104,15289492
152,89864,3.5,1450867872,7684,104,15289864
152,91630,3,1450867875,7756,104,15291630
152,92259,3,1450572461,7784,104,15292259
152,96829,4,1450867653,7971,104,15296829
152,115713,4.5,1450867608,8532,104,152115713
152,116897,3.5,1450867661,8557,104,152116897
153,1,2,1525548642,0,116,1531
153,2,2,1525550601,1,116,1532
153,153,0.5,1525552655,126,116,153153
153,266,0.5,1525550862,229,116,153266
153,296,3,1525548640,257,116,153296
153,356,3.5,1525548096,314,116,153356
153,364,3,1525548909,322,116,153364
153,455,0.5,1525552586,396,116,153455
153,500,2,1525550654,436,116,153500
153,520,2,1525552333,455,116,153520
153,527,2,1525548221,461,116,153527
153,586,2.5,1525549564,504,116,153586
153,597,0.5,1525552912,514,116,153597
153,616,2,1525552166,527,116,153616
153,778,3.5,1525548538,613,116,153778
153,780,0.5,1525552465,615,116,153780
153,788,0.5,1525552753,622,116,153788
153,858,1,1525548217,659,116,153858
153,1028,2,1525552032,785,116,1531028
153,1193,3,1525550558,895,116,1531193
153,1196,0.5,1525548175,897,116,1531196
153,1198,0.5,1525548264,899,116,1531198
153,1206,2.5,1525550483,906,116,1531206
153,1208,2,1525551043,908,116,1531208
153,1246,4.5,1525548800,944,116,1531246
153,1258,3,1525550826,956,116,1531258
153,1259,2,1525548948,957,116,1531259
153,1271,4,1525549384,969,116,1531271
153,1356,0.5,1525552756,1043,116,1531356
153,1380,1,1525550570,1062,116,1531380
153,1485,0.5,1525552506,1134,116,1531485
153,1580,0.5,1525552893,1182,116,1531580
153,1682,4.5,1525548854,1266,116,1531682
153,1704,4,1525548099,1283,116,1531704
153,1721,2,1525550658,1290,116,1531721
153,1732,3.5,1525550395,1297,116,1531732
153,1907,3,1525552223,1389,116,1531907
153,1954,0.5,1525552646,1430,116,1531954
153,1961,3,1525548831,1437,116,1531961
153,2005,2,1525552652,1479,116,1532005
153,2011,1,1525551059,1485,116,1532011
153,2080,2,1525552210,1543,116,1532080
153,2174,1,1525551067,1627,116,1532174
153,2291,3,1525549175,1703,116,1532291
153,2324,3,1525548106,1729,116,1532324
153,2355,0.5,1525552750,1756,116,1532355
153,2378,0.5,1525552641,1779,116,1532378
153,2395,1,1525550562,1795,116,1532395
153,2396,2.5,1525548508,1796,116,1532396
153,2571,0.5,1525548255,1938,116,1532571
153,2572,1,1525552933,1939,116,1532572
153,2617,0.5,1525552650,1971,116,1532617
153,2671,1,1525550835,2006,116,1532671
153,2710,0.5,1525552760,2034,116,1532710
153,2858,3,1525548795,2144,116,1532858
153,2908,3.5,1525549339,2189,116,1532908
153,2959,0.5,1525548681,2224,116,1532959
153,3186,4,1525549351,2400,116,1533186
153,3408,2.5,1525548836,2543,116,1533408
153,3623,0.5,1525549440,2696,116,1533623
153,3948,1,1525549436,2940,116,1533948
153,3949,4,1525548489,2941,116,1533949
153,4014,4,1525548802,2994,116,1534014
153,4226,4,1525548571,3136,116,1534226
153,4306,2,1525550598,3189,116,1534306
153,4308,3,1525548118,3191,116,1534308
153,4848,2.5,1525548914,3539,116,1534848
153,4878,4.5,1525548441,3557,116,1534878
153,4896,3,1525552226,3569,116,1534896
153,4973,5,1525548444,3617,116,1534973
153,4979,3,1525548713,3623,116,1534979
153,4995,3.5,1525548791,3635,116,1534995
153,5349,0.5,1525552590,3814,116,1535349
153,5992,4,1525549401,4156,116,1535992
153,6373,1.5,1525548148,4350,116,1536373
153,6377,1,1525550557,4354,116,1536377
153,6711,2,1525548491,4522,116,1536711
153,6793,0.5,1525552705,4566,116,1536793
153,6863,2,1525552526,4600,116,1536863
153,7147,4,1525548569,4787,116,1537147
153,7265,4,1525552865,4853,116,1537265
153,7293,0.5,1525548307,4858,116,1537293
153,7317,0.5,1525552680,4875,116,1537317
153,7361,5,1525548436,4900,116,1537361
153,7458,0.5,1525552582,4939,116,1537458
153,8464,1,1525550393,5190,116,1538464
153,8528,0.5,1525552728,5212,116,1538528
153,8533,1,1525552175,5217,116,1538533
153,8784,4.5,1525548730,5291,116,1538784
153,30707,2.5,1525549325,5719,116,15330707
153,30810,1,1525549054,5724,116,15330810
153,33679,0.5,1525552727,5895,116,15333679
153,36535,4,1525549111,5970,116,15336535
153,40819,4,1525548957,6046,116,15340819
153,41285,0.5,1525552453,6056,116,15341285
153,44191,4,1525548194,6134,116,15344191
153,45720,0.5,1525550567,6203,116,15345720
153,46578,4,1525548387,6225,116,15346578
153,47099,3,1525550553,6241,116,15347099
153,51662,0.5,1525552464,6416,116,15351662
153,55247,5,1525548301,6563,116,15355247
153,55269,2.5,1525548718,6569,116,15355269
153,56367,4,1525548385,6621,116,15356367
153,56715,4.5,1525549118,6628,116,15356715
153,60950,1,1525549506,6797,116,15360950
153,62644,3,1525549545,6854,116,15362644
153,63082,1.5,1525548393,6868,116,15363082
153,64034,1,1525550441,6892,116,15364034
153,64957,2.5,1525552006,6911,116,15364957
153,65230,0.5,1525552579,6926,116,15365230
153,66665,3,1525553119,6962,116,15366665
153,68954,2.5,1525548187,7022,116,15368954
153,69644,0.5,1525552707,7052,116,15369644
153,69757,3.5,1525548722,7058,116,15369757
153,72378,0.5,1525551654,7168,116,15372378
153,72641,1,1525550600,7181,116,15372641
153,72998,1,1525552980,7195,116,15372998
153,79702,2.5,1525548543,7378,116,15379702
153,81456,3,1525551302,7432,116,15381456
153,81591,3,1525548794,7439,116,15381591
153,81845,2.5,1525549232,7449,116,15381845
153,85885,1,1525551278,7554,116,15385885
153,86880,0.5,1525552628,7590,116,15386880
153,86882,3.5,1525548633,7591,116,15386882
153,87194,3.5,1525551170,7599,116,15387194
153,88810,4,1525548731,7647,116,15388810
153,89745,0.5,1525552984,7675,116,15389745
153,89904,5,1525549048,7686,116,15389904
153,91529,0.5,1525552987,7750,116,15391529
153,92259,3,1525548862,7784,116,15392259
153,94959,5,1525548438,7876,116,15394959
153,95167,0.5,1525551652,7888,116,15395167
153,95510,0.5,1525551656,7909,116,15395510
153,96821,3.5,1525548631,7970,116,15396821
153,97921,3.5,1525548446,8005,116,15397921
153,99114,1,1525552978,8045,116,15399114
153,100843,3.5,1525549607,8095,116,153100843
153,101973,1.5,1525552013,8123,116,153101973
153,102125,0.5,1525552630,8133,116,153102125
153,105355,4,1525551233,8254,116,153105355
153,105844,4,1525548778,8267,116,153105844
153,106100,4,1525548804,8272,116,153106100
153,106696,2.5,1525552648,8285,116,153106696
153,106782,1,1525548824,8287,116,153106782
153,106916,0.5,1525550576,8293,116,153106916
153,106920,4,1525548498,8295,116,153106920
153,109374,4,1525548490,8354,116,153109374
153,109487,0.5,1525550704,8358,116,153109487
153,111659,0.5,1525552678,8415,116,153111659
153,111921,2,1525550683,8428,116,153111921
153,112183,1,1525548825,8434,116,153112183
153,112290,4,1525550622,8435,116,153112290
153,112454,3.5,1525551196,8443,116,153112454
153,112552,1,1525548567,8448,116,153112552
153,112556,3.5,1525548828,8449,116,153112556
153,117176,2.5,1525548724,8565,116,153117176
153,117881,3,1525550712,8584,116,153117881
153,118696,2.5,1525552596,8599,116,153118696
153,122892,0.5,1525552631,8668,116,153122892
153,133780,3,1525549620,8848,116,153133780
153,134853,2,1525552523,8882,116,153134853
153,138396,3.5,1525551207,8961,116,153138396
153,140174,4.5,1525549527,8991,116,153140174
153,142488,3.5,1525549599,9053,116,153142488
153,143969,3,1525549539,9081,116,153143969
153,152270,3.5,1525551506,9211,116,153152270
153,158966,4.5,1525549128,9283,116,153158966
153,166461,2,1525552615,9412,116,153166461
153,168492,4.5,1525548280,9454,116,153168492
153,172547,0.5,1525553047,9517,116,153172547
153,173145,0.5,1525553026,9532,116,153173145
153,174055,1.5,1525549020,9553,116,153174055
153,175303,0.5,1525553022,9566,116,153175303
153,177615,3,1525548868,9601,116,153177615
153,177765,1.5,1525548495,9603,116,153177765
153,179709,3,1525549496,9622,116,153179709
153,179819,0.5,1525553024,9627,116,153179819
153,180095,4,1525548200,9631,116,153180095
153,184471,0.5,1525553051,9674,116,153184471
154,356,5,1486297094,314,110,154356
154,1097,5,1486297201,835,110,1541097
154,1580,3.5,1486297224,1182,110,1541580
154,1704,5,1486297118,1283,110,1541704
154,4896,5,1486297175,3569,110,1544896
154,68954,5,1486297122,7022,110,15468954
154,69844,5,1486297146,7061,110,15469844
154,71264,5,1486297266,7116,110,15471264
154,72998,5,1486297187,7195,110,15472998
154,73321,2.5,1486297269,7207,110,15473321
154,76093,5,1486297152,7285,110,15476093
154,77561,4,1486297227,7307,110,15477561
154,79132,5,1486297098,7355,110,15479132
154,81834,5,1486297144,7448,110,15481834
154,86644,0.5,1486297252,7581,110,15486644
154,89745,5,1486297130,7675,110,15489745
154,96610,5,1486297183,7961,110,15496610
154,98243,5,1486297248,8021,110,15498243
154,106002,4,1486297259,8269,110,154106002
154,106072,3.5,1486297262,8271,110,154106072
154,108932,5,1486297171,8339,110,154108932
154,109487,5,1486297151,8358,110,154109487
154,110102,5,1486297139,8377,110,154110102
154,112852,5,1486297096,8457,110,154112852
154,114662,4,1486297212,8505,110,154114662
154,115617,5,1486297133,8528,110,154115617
154,119145,5,1486297139,8618,110,154119145
154,122892,5,1486297180,8668,110,154122892
154,122900,5,1486297182,8671,110,154122900
154,122904,5,1486297099,8673,110,154122904
154,130634,0.5,1486297255,8791,110,154130634
154,152081,4.5,1486297016,9205,110,154152081
154,157296,2.5,1486297276,9256,110,154157296
154,164179,4.5,1486297008,9374,110,154164179
155,1,3,961861723,0,23,1551
155,141,3,961860789,116,23,155141
155,153,3,961861424,126,23,155153
155,260,4,961889079,224,23,155260
155,333,4,961861110,291,23,155333
155,432,4,961889007,376,23,155432
155,575,3,961861668,497,23,155575
155,588,3,961861778,506,23,155588
155,592,3,961861424,509,23,155592
155,671,3,961861723,558,23,155671
155,1200,4,965939389,901,24,1551200
155,1302,3,961860789,999,23,1551302
155,1377,3,961861424,1059,23,1551377
155,1516,3,961861723,1152,23,1551516
155,1517,3,961861723,1153,23,1551517
155,1562,3,961861424,1173,23,1551562
155,1580,4,965939614,1182,24,1551580
155,1883,4,961861930,1373,23,1551883
155,1911,4,961861302,1392,23,1551911
155,1917,4,961861341,1397,23,1551917
155,1923,4,961861958,1403,23,1551923
155,1968,2,961860789,1444,23,1551968
155,2028,4,961860714,1502,23,1552028
155,2195,3,961861075,1645,23,1552195
155,2355,4,961861901,1756,23,1552355
155,2384,2,961861778,1785,23,1552384
155,2502,5,961860688,1882,23,1552502
155,2628,5,961889079,1978,23,1552628
155,2724,4,961862036,2044,23,1552724
155,2879,5,961889063,2162,23,1552879
155,2880,3,961889063,2163,23,1552880
155,2948,3,961860688,2217,23,1552948
155,2959,4,961860789,2224,23,1552959
155,3052,4,961861610,2300,23,1553052
155,3114,3,961861610,2353,23,1553114
155,3175,4,961861723,2391,23,1553175
155,3286,4,963871903,2467,23,1553286
155,3287,3,963872461,2468,23,1553287
155,3354,4,963872764,2504,23,1553354
155,3555,4,961862096,2653,23,1553555
155,3578,4,963872698,2670,23,1553578
155,3615,5,963872125,2690,23,1553615
155,3618,3,963872303,2693,23,1553618
155,3744,4,961860944,2798,23,1553744
155,3745,4,961860898,2799,23,1553745
155,3793,4,963872534,2832,23,1553793
156,1,4,1106854640,0,47,1561
156,11,3,946799769,10,21,15611
156,17,4,939884874,16,19,15617
156,19,3,1106855017,18,47,15619
156,21,5,946799679,20,21,15621
156,25,4,1106854805,24,47,15625
156,34,4,939853183,32,19,15634
156,39,1,939842934,35,19,15639
156,45,4,946799570,41,21,15645
156,47,3.5,1106854709,43,47,15647
156,50,4,940001349,46,19,15650
156,52,3.5,1106855391,47,47,15652
156,58,4,1106855269,52,47,15658
156,62,2,1106854830,55,47,15662
156,68,2,946799375,60,21,15668
156,111,4,1106854888,98,47,156111
156,150,4,1106854622,123,47,156150
156,154,5,939842396,127,19,156154
156,185,3,1106853925,156,47,156185
156,223,4,946799354,190,21,156223
156,235,4,946799400,201,21,156235
156,260,1,939842538,224,19,156260
156,288,4,1106854843,249,47,156288
156,296,5,939884874,257,19,156296
156,300,3.5,1106854847,260,47,156300
156,318,4.5,1106854626,277,47,156318
156,344,3,1106854664,302,47,156344
156,348,3,946799476,306,21,156348
156,356,3,1106854601,314,47,156356
156,357,3,946799495,315,21,156357
156,367,3,946799769,325,21,156367
156,370,3.5,1106855353,328,47,156370
156,376,3.5,1106855182,333,47,156376
156,417,5,946799612,361,21,156417
156,425,4,1106854282,369,47,156425
156,440,3,946799476,383,21,156440
156,457,3.5,1106854612,398,47,156457
156,477,3.5,1106854100,415,47,156477
156,480,3,1106854606,418,47,156480
156,492,3,946799715,429,21,156492
156,500,2,946800455,436,21,156500
156,529,4,1106855407,463,47,156529
156,537,4,939842578,470,19,156537
156,539,3,946799853,472,21,156539
156,541,4,1106854868,474,47,156541
156,562,4,946799612,489,21,156562
156,586,2,1106854857,504,47,156586
156,587,3,1106854759,505,47,156587
156,590,3.5,1106854617,508,47,156590
156,593,4,1106854598,510,47,156593
156,597,4,1106854735,514,47,156597
156,608,5,946798345,520,21,156608
156,648,3.5,1106854675,546,47,156648
156,661,4,940018454,551,20,156661
156,708,3,946799816,577,21,156708
156,750,5,946798960,602,21,156750
156,762,2.5,1106855572,607,47,156762
156,764,4,946800395,608,21,156764
156,778,4,939884874,613,19,156778
156,800,4,946800214,628,21,156800
156,838,3,939843105,650,19,156838
156,848,4,946800308,655,21,156848
156,851,3.5,1106854275,657,47,156851
156,852,3,946799834,658,21,156852
156,858,5,946798345,659,21,156858
156,866,5,939843203,661,19,156866
156,869,4,946798548,663,21,156869
156,898,5,939853337,680,19,156898
156,904,5,940290635,686,20,156904
156,905,5,939853546,687,19,156905
156,908,5,940290635,690,20,156908
156,910,5,939854008,692,19,156910
156,912,5,946798960,694,21,156912
156,913,5,946798252,695,21,156913
156,915,3,946799588,697,21,156915
156,919,4,941922678,701,20,156919
156,920,3,941922678,702,20,156920
156,921,3,946799400,703,21,156921
156,922,4,1106854096,704,47,156922
156,923,5,939884805,705,19,156923
156,924,4.5,1106854511,706,47,156924
156,930,5,939854531,711,19,156930
156,933,5,946799400,714,21,156933
156,936,5,939853418,717,19,156936
156,945,5,939854008,725,19,156945
156,946,3,946799313,726,21,156946
156,947,5,939853546,727,19,156947
156,953,3.5,1106855520,733,47,156953
156,955,3,939853418,735,19,156955
156,969,4,946799037,742,21,156969
156,999,4,946798467,760,21,156999
156,1028,3,1106855396,785,47,1561028
156,1035,4.5,1106855438,792,47,1561035
156,1042,3,946799612,797,21,1561042
156,1057,3,946799679,808,21,1561057
156,1060,4,1106854107,810,47,1561060
156,1077,4,946799495,816,21,1561077
156,1078,3,946799057,817,21,1561078
156,1079,4,1106855007,818,47,1561079
156,1080,2.5,1106855224,819,47,1561080
156,1084,5,946798346,823,21,1561084
156,1089,4,1106854501,827,47,1561089
156,1094,4,946799057,832,21,1561094
156,1097,3,1106854763,835,47,1561097
156,1131,3.5,1106881258,859,47,1561131
156,1136,5,939854531,862,19,1561136
156,1162,3,939854008,872,19,1561162
156,1171,3,946799453,876,21,1561171
156,1172,4,939853418,877,19,1561172
156,1179,5,939897861,883,19,1561179
156,1193,4,939884874,895,19,1561193
156,1198,4,939842493,899,19,1561198
156,1199,5,939854571,900,19,1561199
156,1204,4,946798960,905,21,1561204
156,1206,5,1106855084,906,47,1561206
156,1207,4,1106855457,907,47,1561207
156,1208,4,946798960,908,21,1561208
156,1211,3,939842984,911,19,1561211
156,1212,5,946800148,912,21,1561212
156,1213,4,1106855028,913,47,1561213
156,1217,5,946799037,917,21,1561217
156,1219,4.5,1106855157,919,47,1561219
156,1220,3,946799749,920,21,1561220
156,1221,4,1106854933,921,47,1561221
156,1222,4.5,1106855249,922,47,1561222
156,1224,4,946799037,924,21,1561224
156,1225,4.5,1106854480,925,47,1561225
156,1228,3,939884805,928,19,1561228
156,1230,5,946799250,929,21,1561230
156,1234,4,939853183,933,19,1561234
156,1237,4,960646812,936,23,1561237
156,1238,4,946799272,937,21,1561238
156,1244,5,946799354,942,21,1561244
156,1247,5,946800180,945,21,1561247
156,1248,5,941922620,946,20,1561248
156,1251,5,960646812,949,23,1561251
156,1252,4,946798252,950,21,1561252
156,1253,3,1106854047,951,47,1561253
156,1256,5,946798960,954,21,1561256
156,1262,3,946799086,960,21,1561262
156,1263,4,946799109,961,21,1561263
