movieId,bin,bias
2011,4,-0.13319234738901486
2011,5,-0.21462467697502677
2011,6,0.060573964113069256
2011,7,-0.30815475199923886
2011,8,-0.06992833905569602
2011,9,0.052199216318591535
2011,10,0.04275337437817221
2011,11,0.005534742130911243
2011,12,0.2021302139904094
2011,13,0.16070184340001278
2011,14,0.34376668204902217
2011,15,0.036737899104461465
2012,1,0.0
2012,2,-0.10503327048047041
2012,3,-0.12237787871293934
2012,4,0.03201354164278714
2012,5,0.0681861880910737
2012,6,-0.13550064443180118
2012,7,-0.2601145591927884
2012,8,-0.18421235575654465
2012,9,0.09009289862723341
2012,10,0.06625553642165342
2012,11,0.04234031729648809
2012,12,0.1799884620499468
2012,13,0.08126276981486331
2012,14,0.20637327137024802
2012,15,-0.04307600692573486
2013,1,0.0
2013,2,0.0
2013,3,-0.2486793901757561
2013,4,-0.08168911285502614
2013,5,0.1674532186021118
2013,6,0.0
2013,7,0.0017367066452590686
2013,8,0.03433588537721801
2013,9,-0.0008264361861858582
2013,10,0.0
2013,11,0.0
2013,12,0.04724662309047798
2013,13,0.0
2013,14,0.0
2013,15,0.0
2014,1,0.0
2014,2,0.0
2014,3,0.02692694721863361
2014,4,-0.14598184656683572
2014,5,0.0
2014,6,-0.0941726059465585
2014,7,0.0
2014,8,0.0
2014,9,0.036527312002242324
2014,10,0.0
2014,11,0.0
2014,12,0.0
2014,13,0.0
2014,14,0.0
2014,15,0.0
2015,1,0.0
2015,2,0.0
2015,3,-0.03815803944683083
2015,4,-0.05954698864086721
2015,5,0.0
2015,6,0.0
2015,7,0.0
2015,8,0.0
2015,9,0.0639700606833311
2015,10,0.0
2015,11,-0.016692913953569605
2015,12,0.0
2015,13,0.0
2015,14,0.0
2015,15,0.0
2018,1,0.0
2018,2,0.0
2018,3,0.0
2018,4,0.18198927731547193
2018,5,0.07542942244891619
2018,6,0.0
2018,7,0.0
2018,8,-0.18325453422864388
2018,9,0.0201136405702485
2018,10,-0.20169136919700337
2018,11,0.14228904362201827
2018,12,0.0
2018,13,-0.011259813556929983
2018,14,-0.14720380407283612
2018,15,-0.02984973329165621
2019,1,-0.006089582333752919
2019,2,-0.017900596462991147
2019,3,-0.07628094994790066
2019,4,-0.0009302172366223964
2019,5,-0.0045477844927413425
2019,6,0.11916668757054603
2019,7,0.00690776045840793
2019,8,0.07407297431538026
2019,9,0.0
2019,10,0.014111464306761272
2019,11,0.030873898649475793
2019,12,0.05169682306200969
2019,13,0.01147811173385083
2019,14,0.027040909411438944
2019,15,0.17162393050249594
2020,1,0.0
2020,2,0.0
2020,3,0.09260100642447115
2020,4,0.04359273046660597
2020,5,0.1867060283061745
2020,6,-0.01650301139009862
2020,7,0.0
2020,8,0.04433651427309609
2020,9,0.0
2020,10,0.0
2020,11,-0.11335793365689133
2020,12,0.0
2020,13,-0.06271967463869295
2020,14,0.0
2020,15,0.0
2021,1,0.0
2021,2,-0.19982005135335543
2021,3,-0.03767521981787964
2021,4,-0.23704476010406206
2021,5,0.12790424413363782
2021,6,-0.05069914657844031
2021,7,0.00965752169469646
2021,8,0.11286211739278264
2021,9,0.17758137486831102
2021,10,0.07093843641558299
2021,11,-0.11390514037668646
2021,12,0.0
2021,13,0.08358294810193675
2021,14,0.0
2021,15,0.0
2022,1,0.0
2022,2,0.0
2022,3,-0.08481518356509461
2022,4,-0.07712453271008811
2022,5,0.13422292300170244
2022,6,0.0
2022,7,0.05482185988870001
2022,8,0.0
2022,9,0.0
2022,10,0.0022223508631956518
2022,11,0.0
2022,12,0.0
2022,13,0.0
2022,14,-0.02003492580258014
2022,15,0.0
2023,1,0.0
2023,2,0.0
2023,3,0.002902082622183925
2023,4,-0.1292116054598312
2023,5,0.10436540982051272
2023,6,0.009591395564952768
2023,7,0.03012227773272381
2023,8,-0.06917960609171936
2023,9,-0.07815972231264966
2023,10,0.0
2023,11,-0.06545174193501636
2023,12,0.13151210591571802
2023,13,-0.1614781937213806
2023,14,-0.06163841602915338
2023,15,0.14079167467968473
2025,1,0.0
2025,2,0.0
2025,3,0.10416395649360592
2025,4,0.032191007489510544
2025,5,0.0
2025,6,-0.015716103991699294
2025,7,0.0
2025,8,0.0
2025,9,0.0
2025,10,0.0
2025,11,0.04350635041796094
2025,12,0.0
2025,13,0.0
2025,14,0.0
2025,15,0.0
2027,1,0.0
2027,2,0.0
2027,3,0.0023718566126004485
2027,4,-0.2641977426387072
2027,5,-0.1473588753409897
2027,6,0.0
2027,7,0.0
2027,8,-0.11950619931377122
2027,9,0.0
2027,10,0.0
2027,11,0.0
2027,12,0.0
2027,13,0.0
2027,14,0.0
2027,15,0.0
2028,1,0.0
2028,2,0.12029883603943577
2028,3,0.2441316776956131
2028,4,0.13244718228977093
2028,5,-0.0055430560662986465
2028,6,0.016730532032413942
2028,7,-0.04218384185507081
2028,8,0.1549070802016801
2028,9,0.10336774367814436
2028,10,-0.028356222807498943
2028,11,-0.1562856151315799
2028,12,-0.1613159399428131
2028,13,-0.1919269578581892
2028,14,-0.024458743868675685
2028,15,-0.007790642524611622
2033,1,0.0
2033,2,0.0
2033,3,0.0
2033,4,0.044460110683903604
2033,5,0.03493921290205338
2033,6,0.0
2033,7,0.0
2033,8,-0.03387785262621831
2033,9,0.05064443813092102
2033,10,0.0
2033,11,0.0
2033,12,0.0
2033,13,0.00943299019895926
2033,14,0.0
2033,15,0.0
2034,1,0.0
2034,2,-0.16565386570836116
2034,3,0.0
2034,4,-0.04274225009923253
2034,5,-0.22616327735873812
2034,6,0.04296193235043518
2034,7,0.0
2034,8,0.0
2034,9,0.0
2034,10,0.0
2034,11,0.0
2034,12,0.0
2034,13,0.0
2034,14,0.0
2034,15,0.0
2036,1,0.0
2036,2,0.0
2036,3,0.0
2036,4,-0.07195727157255004
2036,5,0.0
2036,6,0.0
2036,7,0.0
2036,8,-0.0034153920787578207
2036,9,0.0
2036,10,0.0
2036,11,0.0
2036,12,0.0
2036,13,0.0
2036,14,-0.19239244630757224
2036,15,0.0
2040,1,0.0
2040,2,0.0
2040,3,0.019416263008823143
2040,4,-0.10828061940578389
2040,5,-0.04560896528477485
2040,6,0.0
2040,7,0.0
2040,8,0.0
2040,9,0.0
2040,10,0.0
2040,11,0.0
2040,12,0.0
2040,13,0.0
2040,14,0.0
2040,15,0.0
2042,1,0.0
2042,2,0.0
2042,3,-0.04366070334363807
2042,4,-0.08375407077150489
2042,5,0.0
2042,6,0.0
2042,7,-0.15377472603265294
2042,8,0.0488001655670474
2042,9,0.0
2042,10,0.0
2042,11,0.0
2042,12,0.0
2042,13,0.0
2042,14,-0.037971229862325664
2042,15,0.0
2046,1,0.0
2046,2,0.0
2046,3,-0.07471406928564109
2046,4,-0.14421835554102863
2046,5,-0.05056186428468759
2046,6,0.02255798270634865
2046,7,0.0
2046,8,0.050354004128687534
2046,9,0.03346317052810952
2046,10,-0.012906996848719878
2046,11,0.0267059873314331
2046,12,0.026399421175393834
2046,13,0.0
2046,14,0.0
2046,15,0.0
2048,1,0.0
2048,2,0.0
2048,3,0.0
2048,4,0.039213964952440665
2048,5,-0.06481946091256656
2048,6,0.0
2048,7,0.0
2048,8,0.0
2048,9,0.0
2048,10,0.0
2048,11,0.0
2048,12,0.0
2048,13,0.0
2048,14,0.005403087288294615
2048,15,0.018246987728137532
2052,1,0.0
2052,2,0.0
2052,3,-0.12361562222946464
2052,4,-0.0022685274896479327
2052,5,0.0
2052,6,0.0
2052,7,-0.18850809850747455
2052,8,0.1376028235593084
2052,9,-0.10521899897151583
2052,10,0.0
2052,11,0.10310168925709268
2052,12,0.0
2052,13,0.1048391745350576
2052,14,-0.17505665643292867
2052,15,-0.13517798032923672
2053,1,0.0
2053,2,0.0
2053,3,0.0
2053,4,-0.17129807194614696
2053,5,-0.03825248299444292
2053,6,-0.06414898292195483
2053,7,0.0
2053,8,0.005856015900063845
2053,9,-0.14897185242405672
2053,10,0.0
2053,11,0.0
2053,12,0.0
2053,13,-0.0528425848137537
2053,14,-0.1532619674537234
2053,15,0.0
2054,1,0.0
2054,2,0.0
2054,3,0.12421172845508333
2054,4,0.09067795730827116
2054,5,-0.12758736893738187
2054,6,-0.0221553505564804
2054,7,-0.24356351659452602
2054,8,-0.10980627146607506
2054,9,-0.00692506728142894
2054,10,-0.03867164868827146
2054,11,-0.14378061639672196
2054,12,0.0
2054,13,0.005341814903425467
2054,14,-0.0012090520640932652
2054,15,0.08887546331365893
2058,1,0.0
2058,2,0.0
2058,3,-0.03277532341849205
2058,4,0.008511160654130233
2058,5,0.031549535406754
2058,6,0.1477232506214717
2058,7,-0.04391932796666099
2058,8,0.004374629902265716
2058,9,-0.07846718989253063
2058,10,0.042047934845210876
2058,11,-0.17563788996284893
2058,12,0.0
2058,13,0.020390697432128266
2058,14,-0.012840142312010232
2058,15,0.011052098879175302
2059,1,0.0
2059,2,0.0
2059,3,0.0
2059,4,-0.028746354746170166
2059,5,-0.06955337690411038
2059,6,0.0
2059,7,0.028184883992839305
2059,8,-0.02575092217900424
2059,9,0.03437292445608177
2059,10,0.0
2059,11,-0.05809286526023778
2059,12,0.0
2059,13,-0.01657718206405566
2059,14,-0.06470614422792581
2059,15,0.0
2060,1,0.0
2060,2,0.0
2060,3,0.0
2060,4,-0.04309995065436435
2060,5,0.06993108149789548
2060,6,0.0
2060,7,-0.12986173321680516
2060,8,0.10950544094825126
2060,9,-0.050151573838126885
2060,10,0.0
2060,11,0.0
2060,12,-0.008954144602125425
2060,13,0.03312526082239513
2060,14,-0.03271210381538688
2060,15,0.0
2064,1,0.0
2064,2,0.0
2064,3,-0.10938644015417216
2064,4,0.25352392783954014
2064,5,-0.13269646935221896
2064,6,0.043454881433242186
2064,7,0.09108906334516616
2064,8,0.016357638998052045
2064,9,0.0
2064,10,-0.005690513610883106
2064,11,-0.008632539943467086
2064,12,0.0
2064,13,0.0
2064,14,0.0
2064,15,0.03904457584606233
2065,1,0.0
2065,2,0.0
2065,3,-0.03727677605702736
2065,4,-0.11622594281396138
2065,5,0.03805608066560699
2065,6,0.0
2065,7,-0.008140169778272128
2065,8,0.07177687105427029
2065,9,0.1334747263130601
2065,10,0.0
2065,11,0.0
2065,12,0.0832650852804872
2065,13,0.0
2065,14,0.0
2065,15,0.0
2067,1,0.0
2067,2,0.0
2067,3,0.05997687764567379
2067,4,0.1435816791462368
2067,5,0.10693195456349464
2067,6,-0.04946654487603344
2067,7,0.0
2067,8,0.0
2067,9,-0.011563552110685132
2067,10,0.0
2067,11,0.004750267507389781
2067,12,0.0
2067,13,0.0
2067,14,-0.026801866943979805
2067,15,0.0
2072,1,0.0
2072,2,0.0
2072,3,0.0
2072,4,-0.0988534178162067
2072,5,-0.19100459020858834
2072,6,0.0
2072,7,-0.12117891468130372
2072,8,0.06367466555660284
2072,9,0.05632046584492564
2072,10,0.0
2072,11,0.04413753650304952
2072,12,0.0
2072,13,0.0
2072,14,0.050414042498802346
2072,15,0.0
2076,1,0.0
2076,2,0.0
2076,3,0.009099423370152923
2076,4,-0.18427515427033528
2076,5,0.06502574724457749
2076,6,0.07869653123831494
2076,7,-0.07855191253829888
2076,8,0.14744549676991361
2076,9,-0.15674487238601487
2076,10,0.08394943541111355
2076,11,0.019745665079372334
2076,12,0.0
2076,13,0.032835463726437364
2076,14,0.09989416092556808
2076,15,0.038056807611006695
2078,1,0.0
2078,2,0.0
2078,3,0.14920308418676112
2078,4,-0.015918971393171732
2078,5,0.14673084274762507
2078,6,-0.08971762367174409
2078,7,0.0
2078,8,-0.05251708918492161
2078,9,-0.04830169784087746
2078,10,0.0
2078,11,0.011968327527805986
2078,12,0.0
2078,13,-0.07703631171061195
2078,14,0.08519267319569399
2078,15,0.052471716093212925
2080,1,0.0
2080,2,0.0
2080,3,-0.04094108650529704
2080,4,0.1689460040148484
2080,5,0.1332389889302342
2080,6,-0.04199745024634427
2080,7,-0.03898873924865649
2080,8,-0.1849351637419687
2080,9,0.02252739362693655
2080,10,0.0
2080,11,0.022985674432381687
2080,12,-0.02906692640874713
2080,13,-0.04079553761843678
2080,14,-0.06780411035045444
2080,15,-0.030861806606135935
2081,1,0.0
2081,2,0.0
2081,3,0.09467495180056387
2081,4,0.16266296518400544
2081,5,0.17974071769471306
2081,6,-0.06861315603826426
2081,7,-0.30779692808251774
2081,8,-0.21887870799812276
2081,9,0.13335355805834476
2081,10,-0.07650629436719386
2081,11,0.20492758881099915
2081,12,0.0657957786272286
2081,13,0.023886641408089826
2081,14,-0.05477658352304216
2081,15,-0.06513143721085286
2082,1,0.0
2082,2,0.01432311875374056
2082,3,-0.020446415604576378
2082,4,-0.0674240721882511
2082,5,0.1308252716815194
2082,6,-0.18926981334226084
2082,7,-0.14918311266793616
2082,8,0.10849121533490683
2082,9,-0.14750442955577128
2082,10,0.014061643217047594
2082,11,0.0
2082,12,0.0
2082,13,-0.07515707872632038
2082,14,0.0
2082,15,-0.12019364333335499
2083,1,0.0
2083,2,0.0
2083,3,0.0881097213046012
2083,4,-0.11284767440351207
2083,5,0.08732557700951188
2083,6,0.0
2083,7,-0.0035047687691724303
2083,8,-0.05175670642621333
2083,9,-0.023607622414369613
2083,10,0.06248294774659794
2083,11,0.0
2083,12,0.0
2083,13,0.0
2083,14,0.15455929732329277
2083,15,-0.014283059836982913
2085,1,0.0
2085,2,0.0
2085,3,-0.08821981389957295
2085,4,-0.03719651957383
2085,5,0.10844761328792048
2085,6,-0.04874170222270704
2085,7,0.04889659223988898
2085,8,-0.12141649217982242
2085,9,-0.038565570946666336
2085,10,0.08451977521888683
2085,11,0.09204345198769637
2085,12,0.0
2085,13,0.12588665468164917
2085,14,-0.10384287179867978
2085,15,-0.016346967709205264
2087,1,0.0
2087,2,0.0
2087,3,-0.018142875722427183
2087,4,0.006762052465789513
2087,5,-0.04286102870741085
2087,6,-0.0067895862715951815
2087,7,0.0
2087,8,-0.10557508644528998
2087,9,0.01223068851134733
2087,10,0.13240862743265136
2087,11,0.014529183236736973
2087,12,-0.13043182724521712
2087,13,0.10957190269028208
2087,14,0.024071049400804158
2087,15,0.04819997426142589
2088,1,0.0
2088,2,0.0
2088,3,-0.12528051993376407
2088,4,-0.22492784115520736
2088,5,0.016509129173034265
2088,6,-0.16302476612532615
2088,7,0.0
2088,8,0.0
2088,9,0.11068498771068973
2088,10,0.0
2088,11,0.0
2088,12,0.0
2088,13,0.07533236776154253
2088,14,0.0
2088,15,-0.10062578141071099
2089,1,0.0
2089,2,0.0
2089,3,0.0
2089,4,0.03799815339851244
2089,5,0.08675576076512621
2089,6,0.010856284085185087
2089,7,0.0
2089,8,-0.024867028498176635
2089,9,-0.06144097593680237
2089,10,0.0
2089,11,0.0
2089,12,0.0
2089,13,0.021684116447449355
2089,14,-0.04214747129914344
2089,15,0.0
2090,1,0.0
2090,2,0.0
2090,3,0.0
2090,4,0.13163544545134917
2090,5,0.041991901168491795
2090,6,0.0
2090,7,0.0
2090,8,-0.015382207969231431
2090,9,0.0
2090,10,-0.20145664880850778
2090,11,0.0
2090,12,0.0
2090,13,0.03857702948154892
2090,14,-0.0967920471317671
2090,15,0.0
2092,1,0.0
2092,2,0.0
2092,3,0.0
2092,4,-0.14334292497489132
2092,5,-0.003222794167860518
2092,6,0.0
2092,7,0.0
2092,8,0.0
2092,9,0.0
2092,10,0.0
2092,11,0.0
2092,12,0.0
2092,13,0.0
2092,14,-0.07185917131887133
2092,15,-0.137210591402459
2093,1,0.0
2093,2,0.0
2093,3,0.0
2093,4,-0.07547838807598783
2093,5,-0.09886621878453189
2093,6,0.0
2093,7,0.0
2093,8,-0.028016764105605548
2093,9,0.0
2093,10,0.0
2093,11,0.0
2093,12,0.0
2093,13,0.0
2093,14,0.0
2093,15,0.0
2094,1,0.0
2094,2,-0.014439668050362441
2094,3,0.13269978824659953
2094,4,0.003346948535179918
2094,5,-0.0715122296280007
2094,6,-0.02928257595156453
2094,7,-0.028862308500602195
2094,8,-0.12703496820041754
2094,9,-0.13590799325730862
2094,10,0.0
2094,11,-0.035412256023761655
2094,12,-0.040304925676286144
2094,13,0.0
2094,14,0.13616881897881436
2094,15,0.023596008197942612
2096,1,0.0
2096,2,0.0
2096,3,0.047713903665053646
2096,4,-0.008543435614120893
2096,5,0.0
2096,6,0.0
2096,7,-0.04533573451284686
2096,8,-0.11220624668368415
2096,9,0.02114868319992039
2096,10,0.0
2096,11,0.0
2096,12,-0.026903553257456837
2096,13,0.08150513907312025
2096,14,-0.05590366804433536
2096,15,0.02598450168011134
2097,1,0.0
2097,2,0.0
2097,3,-0.12729754871283164
2097,4,0.08905409903075547
2097,5,0.0
2097,6,0.0
2097,7,-0.007915519979494204
2097,8,0.0
2097,9,-0.10247980063259647
2097,10,0.0
2097,11,0.0
2097,12,0.0
2097,13,0.0
2097,14,0.0
2097,15,0.0
2099,1,0.0
2099,2,0.0
2099,3,0.0
2099,4,0.06336182607437167
2099,5,-0.02849745115284079
2099,6,0.0
2099,7,0.0
2099,8,0.0
2099,9,-0.03852242751086052
2099,10,0.0
2099,11,0.0
2099,12,0.0
2099,13,0.0
2099,14,0.0
2099,15,-0.03499872828050812
2100,1,0.0
2100,2,0.0
2100,3,0.07379667435468423
2100,4,0.13419718893189828
2100,5,-0.050531448237805504
2100,6,-0.03353635238459048
2100,7,0.0
2100,8,-0.12205070002789388
2100,9,0.08319192417365276
2100,10,-0.290903889196338
2100,11,5.778023005709003e-05
2100,12,-0.035293845038586534
2100,13,0.0
2100,14,-0.019093971779085176
2100,15,-0.057870488078036346
2105,1,0.0
2105,2,0.0
2105,3,0.039328407960442846
2105,4,-0.006202699809419524
2105,5,-0.08327467395677629
2105,6,0.10469937137289133
2105,7,-0.05023778645450842
2105,8,-0.03215118676371481
2105,9,0.09159572201368764
2105,10,0.05139221047954396
2105,11,-0.09844026814226876
2105,12,-0.04832851455063321
2105,13,0.0
2105,14,-0.036405984942983007
2105,15,-0.061656540952557216
2108,1,0.0
2108,2,0.0
2108,3,-0.0753599590357907
2108,4,0.00793711907942554
2108,5,0.14271722290706318
2108,6,-0.019821971454481647
2108,7,0.0
2108,8,-0.016087005892135107
2108,9,-0.03187837710182722
2108,10,0.0
2108,11,0.0
2108,12,0.0
2108,13,0.0
2108,14,0.0
2108,15,0.0
2109,1,0.0
2109,2,0.0
2109,3,0.011879963123989081
2109,4,-0.002822414799932648
2109,5,-0.07294128226487678
2109,6,0.0
2109,7,-0.003281958600480741
2109,8,-0.18467393651811806
2109,9,0.0
2109,10,0.006636066122739496
2109,11,0.0
2109,12,0.0010374285167184625
2109,13,0.11911948715840531
2109,14,0.09578902961523732
2109,15,0.0
2110,1,0.0
2110,2,0.0
2110,3,-0.0370491558330906
2110,4,-0.04898811500083094
2110,5,0.059602546478574034
2110,6,0.02186874113350379
2110,7,-0.06690100520281511
2110,8,0.0
2110,9,0.0
2110,10,0.0
2110,11,0.0
2110,12,0.0
2110,13,0.0
2110,14,0.0
2110,15,0.0
2111,1,0.0
2111,2,0.0
2111,3,0.05429279034253936
2111,4,-0.1008854881461328
2111,5,-0.022584025263843732
2111,6,0.0
2111,7,0.0
2111,8,0.0
2111,9,0.0
2111,10,0.02224637848273603
2111,11,0.0
2111,12,0.0
2111,13,0.0
2111,14,0.0
2111,15,0.0
2112,1,0.0
2112,2,0.0
2112,3,-0.1705733385801215
2112,4,0.11332378184784209
2112,5,-0.11033070469375375
2112,6,0.022332871916828936
2112,7,0.0
2112,8,0.0
2112,9,0.0
2112,10,0.0
2112,11,0.043757721719410066
2112,12,0.0
2112,13,0.0
2112,14,0.0
2112,15,0.0
2114,1,0.0
2114,2,0.0
2114,3,0.041795912408792775
2114,4,0.06566409001131136
2114,5,0.04159987634134903
2114,6,0.0
2114,7,-0.02844207404078828
2114,8,0.05643132674765855
2114,9,0.0
2114,10,0.0
2114,11,-0.0651326504397881
2114,12,0.0
2114,13,0.0
2114,14,0.0
2114,15,0.033537205686143684
2115,1,0.0
2115,2,0.0
2115,3,-0.12393576843674164
2115,4,-0.0008627227743174907
2115,5,-0.036089472845549114
2115,6,0.05005340126867505
2115,7,-0.11656818189078286
2115,8,0.04222908926447502
2115,9,-0.0025453777145559606
2115,10,0.11561082089920782
2115,11,0.021230476200267537
2115,12,0.09877221199884947
2115,13,-0.05493504086094738
2115,14,0.22244015173070117
2115,15,-0.16289140373702
2116,1,0.0
2116,2,0.0
2116,3,0.029369377945074878
2116,4,0.11689550145979048
2116,5,0.026300840817826847
2116,6,-0.08246389704966119
2116,7,-0.1379608556775579
2116,8,-0.09104835729101379
2116,9,-0.04066658612695137
2116,10,0.0
2116,11,0.0
2116,12,0.0
2116,13,0.0
2116,14,0.0
2116,15,-0.05966126258168345
2117,1,0.0
2117,2,0.0
2117,3,-0.09542667265956122
2117,4,-0.1083278629605836
2117,5,0.13780038655743465
2117,6,0.0
2117,7,0.08116190458197203
2117,8,0.04666966096716947
2117,9,0.0
2117,10,0.0
2117,11,0.0
2117,12,-0.02904240943104186
2117,13,0.0
2117,14,0.0
2117,15,0.0
2118,1,0.0
2118,2,0.0
2118,3,-0.04874439853191295
2118,4,-0.001354147725352404
2118,5,0.05047862219995899
2118,6,0.05316069070570299
2118,7,0.0
2118,8,0.0
2118,9,-0.005130343805116571
2118,10,0.0
2118,11,0.0
2118,12,0.0
2118,13,0.0
2118,14,0.0
2118,15,0.0007145959260948263
2121,1,0.0
2121,2,0.0
2121,3,0.0
2121,4,-0.1391646731620226
2121,5,-0.08448225247446031
2121,6,0.0
2121,7,0.0
2121,8,-0.05483015966479459
2121,9,0.0
2121,10,0.0
2121,11,0.0
2121,12,0.0
2121,13,0.0
2121,14,0.0
2121,15,-0.0904892972484491
2122,1,0.0
2122,2,0.0
2122,3,0.0
2122,4,-0.4193787252804678
2122,5,0.0
2122,6,0.0
2122,7,0.09907826338354626
2122,8,0.0
2122,9,0.05325091969144179
2122,10,0.0
2122,11,0.0
2122,12,0.0
2122,13,0.0
2122,14,0.0
2122,15,0.0
2123,1,0.0
2123,2,0.0
2123,3,0.0
2123,4,-0.11717727527867883
2123,5,0.0
2123,6,-0.006892304046766388
2123,7,0.03136119792787351
2123,8,-0.051535758632530404
2123,9,-0.2138499339773656
2123,10,0.0
2123,11,0.13513772193578769
2123,12,0.0
2123,13,0.0
2123,14,0.0
2123,15,-0.049585445407188164
2124,1,0.0
2124,2,-0.022113820953320432
2124,3,0.03156037966563574
2124,4,-0.08844023511432558
2124,5,0.02805031585036573
2124,6,0.0519505509084933
2124,7,-0.0927294291199841
2124,8,-0.19444640997604154
2124,9,0.11739527783080733
2124,10,-0.04539129330548082
2124,11,-0.05952900814360855
2124,12,-0.07242854276469053
2124,13,0.10603428696348366
2124,14,0.13728992151917546
2124,15,0.12123861813028168
2125,1,0.0
2125,2,0.0
2125,3,-0.18307544622254793
2125,4,-0.07969899521783691
2125,5,0.049347864411746434
2125,6,0.06642220175478303
2125,7,-0.0014963407517100508
2125,8,0.10777115245863429
2125,9,0.03714953259152897
2125,10,0.09559795707814922
2125,11,0.0
2125,12,-0.09279018193876612
2125,13,0.04914329431934077
2125,14,0.0
2125,15,0.012010197195005923
2126,1,0.0
2126,2,0.0
2126,3,-0.14163469812251703
2126,4,-0.2107046516479725
2126,5,0.14446362030843554
2126,6,-0.09375141954006555
2126,7,0.0739896126912285
2126,8,-0.07999064255639717
2126,9,-0.011030850966065764
2126,10,0.0
2126,11,0.0
2126,12,0.0
2126,13,0.0
2126,14,0.040494382919164656
2126,15,0.0
2130,1,0.0
2130,2,0.0
2130,3,0.031039579005895053
2130,4,0.010744663893754862
2130,5,-0.04447837512752039
2130,6,0.0
2130,7,0.009659763814866636
2130,8,0.0
2130,9,0.0
2130,10,0.0
2130,11,0.029599446961319
2130,12,0.0
2130,13,0.0
2130,14,0.0
2130,15,0.0
2132,1,0.0
2132,2,0.0
2132,3,-0.05725111182220021
2132,4,0.09138724334060079
2132,5,0.0
2132,6,0.053198545457886055
2132,7,0.0
2132,8,0.0
2132,9,0.0
2132,10,0.0
2132,11,0.0
2132,12,0.0
2132,13,0.03373274439240482
2132,14,0.0
2132,15,0.0
2133,1,0.0
2133,2,0.0
2133,3,-0.0827860626531339
2133,4,0.08730261223198021
2133,5,-0.02986273577931956
2133,6,0.0
2133,7,-0.0920167173596299
2133,8,0.11343188724685004
2133,9,-0.02313888585777699
2133,10,0.03669524925005005
2133,11,0.0
2133,12,0.057318739490621315
2133,13,0.0
2133,14,-0.1271142100791143
2133,15,0.0
2134,1,0.0
2134,2,0.0
2134,3,0.021161683846684806
2134,4,0.06751544977972405
2134,5,-0.0783160011301938
2134,6,-0.07150516321221452
2134,7,0.0
2134,8,0.0
2134,9,0.07880232262557083
2134,10,-0.017330833796277676
2134,11,-0.06808240115824613
2134,12,0.0
2134,13,0.002493932131319626
2134,14,-0.08835925957769714
2134,15,0.0
2135,1,0.0
2135,2,0.0
2135,3,0.0
2135,4,0.07850762077130385
2135,5,0.09095663355052284
2135,6,-0.19620523225249825
2135,7,0.0
2135,8,0.10512107325974916
2135,9,0.08037182903059677
2135,10,0.0
2135,11,0.0
2135,12,0.0
2135,13,0.0
2135,14,-0.013077260715188221
2135,15,0.0
2136,1,0.0
2136,2,0.0
2136,3,0.0610950651863899
2136,4,0.0023014997736619993
2136,5,0.0
2136,6,-0.21816886041876699
2136,7,0.0
2136,8,-0.14501098420108674
2136,9,-0.05860080011096758
2136,10,0.0
2136,11,-0.1615123268062885
2136,12,0.0
2136,13,0.0
2136,14,0.0
2136,15,0.0
2137,1,0.0
2137,2,0.0
2137,3,0.0
2137,4,0.06677127453938848
2137,5,0.15255590706811764
2137,6,0.0
2137,7,-0.08576622287072878
2137,8,-0.0486075327050741
2137,9,0.0034583543800793537
2137,10,0.0
2137,11,0.11454040760671347
2137,12,0.0
2137,13,0.0
2137,14,0.0
2137,15,-0.0970025418636268
2138,1,0.0
2138,2,0.0
2138,3,0.0
2138,4,0.026285989171632704
2138,5,0.0807535904283403
2138,6,0.0
2138,7,0.011434876705380355
2138,8,0.05201198087790885
2138,9,0.0
2138,10,0.0
2138,11,-0.02610723742791389
2138,12,0.0
2138,13,-0.04594204022945613
2138,14,0.0
2138,15,0.11190747318718076
2139,1,0.0
2139,2,0.0
2139,3,0.0
2139,4,0.05336323678195038
2139,5,-0.030649123003759614
2139,6,0.04431565693820098
2139,7,0.0036607984743346014
2139,8,0.038375528564197646
2139,9,0.09771816463257645
2139,10,-0.08244919970676755
2139,11,0.0
2139,12,0.0
2139,13,0.0
2139,14,-0.09427612889196699
2139,15,0.0
2140,1,0.0
2140,2,0.0
2140,3,0.03154042065092558
2140,4,0.19300546146786476
2140,5,-0.01947773872345019
2140,6,-0.00024532897373283433
2140,7,-0.02333220217934096
2140,8,-0.11333158180301066
2140,9,0.2057468977878553
2140,10,-0.18752631197822647
2140,11,0.0
2140,12,-0.0740340775529012
2140,13,0.0
2140,14,0.03716085842332438
2140,15,0.0
2141,1,0.0
2141,2,0.0
2141,3,0.140167474559472
2141,4,0.11060227775590041
2141,5,-0.019913316101515203
2141,6,-0.07302049754263534
2141,7,-0.24809565144754528
2141,8,0.0
2141,9,0.08172332928625238
2141,10,0.0
2141,11,0.0
2141,12,0.0
2141,13,-0.02834077837779997
2141,14,-0.11644161057180433
2141,15,0.0
2142,1,0.0
2142,2,0.0
2142,3,0.0
2142,4,-0.18249639067350065
2142,5,0.0017653803422801693
2142,6,-0.012279794744203442
2142,7,-0.10730909936286687
2142,8,0.0
2142,9,0.08254740024043616
2142,10,0.0
2142,11,0.0
2142,12,0.0
2142,13,0.0
2142,14,-0.0218378535641824
2142,15,0.0
2143,1,0.0
2143,2,0.0
2143,3,0.0
2143,4,-0.06376877980582613
2143,5,-0.10097154007728154
2143,6,-0.019285543404896688
2143,7,0.0
